observed Discharge Funudsbach from TIWAG gauge and H-Loggers [m3/s]
YYYY	MM	DD	HH	1595	1935	2012	2021
YYYY	MM	DD	HH	221847.733	219661.222	218687.432	218296.567
YYYY	MM	DD	HH	42720.77	42183.67	42391.33	42459.4
YYYY	MM	DD	HH	Fundus 1989	Fundus A	Fundus B	Fundus C
2022	4	17	16	0.222	-9999	-9999	-9999
2022	4	17	17	0.225	-9999	-9999	-9999
2022	4	17	18	0.229	-9999	-9999	-9999
2022	4	17	19	0.233	-9999	-9999	-9999
2022	4	17	20	0.235	-9999	-9999	-9999
2022	4	17	21	0.235	-9999	-9999	-9999
2022	4	17	22	0.234	-9999	-9999	-9999
2022	4	17	23	0.233	-9999	-9999	-9999
2022	4	18	0	0.231	-9999	-9999	-9999
2022	4	18	1	0.227	-9999	-9999	-9999
2022	4	18	2	0.226	-9999	-9999	-9999
2022	4	18	3	0.224	-9999	-9999	-9999
2022	4	18	4	0.223	-9999	-9999	-9999
2022	4	18	5	0.222	-9999	-9999	-9999
2022	4	18	6	0.22	-9999	-9999	-9999
2022	4	18	7	0.22	-9999	-9999	-9999
2022	4	18	8	0.218	-9999	-9999	-9999
2022	4	18	9	0.217	-9999	-9999	-9999
2022	4	18	10	0.216	-9999	-9999	-9999
2022	4	18	11	0.216	-9999	-9999	-9999
2022	4	18	12	0.215	-9999	-9999	-9999
2022	4	18	13	0.215	-9999	-9999	-9999
2022	4	18	14	0.215	-9999	-9999	-9999
2022	4	18	15	0.215	-9999	-9999	-9999
2022	4	18	16	0.216	-9999	-9999	-9999
2022	4	18	17	0.22	-9999	-9999	-9999
2022	4	18	18	0.226	-9999	-9999	-9999
2022	4	18	19	0.23	-9999	-9999	-9999
2022	4	18	20	0.231	-9999	-9999	-9999
2022	4	18	21	0.23	-9999	-9999	-9999
2022	4	18	22	0.228	-9999	-9999	-9999
2022	4	18	23	0.226	-9999	-9999	-9999
2022	4	19	0	0.225	-9999	-9999	-9999
2022	4	19	1	0.223	-9999	-9999	-9999
2022	4	19	2	0.222	-9999	-9999	-9999
2022	4	19	3	0.221	-9999	-9999	-9999
2022	4	19	4	0.22	-9999	-9999	-9999
2022	4	19	5	0.219	-9999	-9999	-9999
2022	4	19	6	0.217	-9999	-9999	-9999
2022	4	19	7	0.216	-9999	-9999	-9999
2022	4	19	8	0.216	-9999	-9999	-9999
2022	4	19	9	0.215	-9999	-9999	-9999
2022	4	19	10	0.215	-9999	-9999	-9999
2022	4	19	11	0.214	-9999	-9999	-9999
2022	4	19	12	0.213	-9999	-9999	-9999
2022	4	19	13	0.213	-9999	-9999	-9999
2022	4	19	14	0.213	-9999	-9999	-9999
2022	4	19	15	0.213	-9999	-9999	-9999
2022	4	19	16	0.213	-9999	-9999	-9999
2022	4	19	17	0.215	-9999	-9999	-9999
2022	4	19	18	0.215	-9999	-9999	-9999
2022	4	19	19	0.214	-9999	-9999	-9999
2022	4	19	20	0.214	-9999	-9999	-9999
2022	4	19	21	0.213	-9999	-9999	-9999
2022	4	19	22	0.213	-9999	-9999	-9999
2022	4	19	23	0.212	-9999	-9999	-9999
2022	4	20	0	0.211	-9999	-9999	-9999
2022	4	20	1	0.21	-9999	-9999	-9999
2022	4	20	2	0.208	-9999	-9999	-9999
2022	4	20	3	0.208	-9999	-9999	-9999
2022	4	20	4	0.207	-9999	-9999	-9999
2022	4	20	5	0.207	-9999	-9999	-9999
2022	4	20	6	0.206	-9999	-9999	-9999
2022	4	20	7	0.205	-9999	-9999	-9999
2022	4	20	8	0.204	-9999	-9999	-9999
2022	4	20	9	0.203	-9999	-9999	-9999
2022	4	20	10	0.202	-9999	-9999	-9999
2022	4	20	11	0.201	-9999	-9999	-9999
2022	4	20	12	0.201	-9999	-9999	-9999
2022	4	20	13	0.2	-9999	-9999	-9999
2022	4	20	14	0.201	-9999	-9999	-9999
2022	4	20	15	0.202	-9999	-9999	-9999
2022	4	20	16	0.206	-9999	-9999	-9999
2022	4	20	17	0.214	-9999	-9999	-9999
2022	4	20	18	0.224	-9999	-9999	-9999
2022	4	20	19	0.233	-9999	-9999	-9999
2022	4	20	20	0.236	-9999	-9999	-9999
2022	4	20	21	0.235	-9999	-9999	-9999
2022	4	20	22	0.232	-9999	-9999	-9999
2022	4	20	23	0.23	-9999	-9999	-9999
2022	4	21	0	0.227	-9999	-9999	-9999
2022	4	21	1	0.225	-9999	-9999	-9999
2022	4	21	2	0.223	-9999	-9999	-9999
2022	4	21	3	0.222	-9999	-9999	-9999
2022	4	21	4	0.221	-9999	-9999	-9999
2022	4	21	5	0.219	-9999	-9999	-9999
2022	4	21	6	0.219	-9999	-9999	-9999
2022	4	21	7	0.216	-9999	-9999	-9999
2022	4	21	8	0.216	-9999	-9999	-9999
2022	4	21	9	0.216	-9999	-9999	-9999
2022	4	21	10	0.215	-9999	-9999	-9999
2022	4	21	11	0.215	-9999	-9999	-9999
2022	4	21	12	0.215	-9999	-9999	-9999
2022	4	21	13	0.214	-9999	-9999	-9999
2022	4	21	14	0.214	-9999	-9999	-9999
2022	4	21	15	0.215	-9999	-9999	-9999
2022	4	21	16	0.218	-9999	-9999	-9999
2022	4	21	17	0.226	-9999	-9999	-9999
2022	4	21	18	0.238	-9999	-9999	-9999
2022	4	21	19	0.246	-9999	-9999	-9999
2022	4	21	20	0.25	-9999	-9999	-9999
2022	4	21	21	0.252	-9999	-9999	-9999
2022	4	21	22	0.25	-9999	-9999	-9999
2022	4	21	23	0.249	-9999	-9999	-9999
2022	4	22	0	0.247	-9999	-9999	-9999
2022	4	22	1	0.244	-9999	-9999	-9999
2022	4	22	2	0.242	-9999	-9999	-9999
2022	4	22	3	0.24	-9999	-9999	-9999
2022	4	22	4	0.239	-9999	-9999	-9999
2022	4	22	5	0.238	-9999	-9999	-9999
2022	4	22	6	0.237	-9999	-9999	-9999
2022	4	22	7	0.236	-9999	-9999	-9999
2022	4	22	8	0.236	-9999	-9999	-9999
2022	4	22	9	0.235	-9999	-9999	-9999
2022	4	22	10	0.234	-9999	-9999	-9999
2022	4	22	11	0.234	-9999	-9999	-9999
2022	4	22	12	0.233	-9999	-9999	-9999
2022	4	22	13	0.233	-9999	-9999	-9999
2022	4	22	14	0.232	-9999	-9999	-9999
2022	4	22	15	0.232	-9999	-9999	-9999
2022	4	22	16	0.232	-9999	-9999	-9999
2022	4	22	17	0.232	-9999	-9999	-9999
2022	4	22	18	0.234	-9999	-9999	-9999
2022	4	22	19	0.236	-9999	-9999	-9999
2022	4	22	20	0.238	-9999	-9999	-9999
2022	4	22	21	0.238	-9999	-9999	-9999
2022	4	22	22	0.238	-9999	-9999	-9999
2022	4	22	23	0.238	-9999	-9999	-9999
2022	4	23	0	0.238	-9999	-9999	-9999
2022	4	23	1	0.237	-9999	-9999	-9999
2022	4	23	2	0.236	-9999	-9999	-9999
2022	4	23	3	0.235	-9999	-9999	-9999
2022	4	23	4	0.234	-9999	-9999	-9999
2022	4	23	5	0.233	-9999	-9999	-9999
2022	4	23	6	0.232	-9999	-9999	-9999
2022	4	23	7	0.232	-9999	-9999	-9999
2022	4	23	8	0.23	-9999	-9999	-9999
2022	4	23	9	0.23	-9999	-9999	-9999
2022	4	23	10	0.229	-9999	-9999	-9999
2022	4	23	11	0.229	-9999	-9999	-9999
2022	4	23	12	0.229	-9999	-9999	-9999
2022	4	23	13	0.228	-9999	-9999	-9999
2022	4	23	14	0.228	-9999	-9999	-9999
2022	4	23	15	0.229	-9999	-9999	-9999
2022	4	23	16	0.229	-9999	-9999	-9999
2022	4	23	17	0.232	-9999	-9999	-9999
2022	4	23	18	0.234	-9999	-9999	-9999
2022	4	23	19	0.238	-9999	-9999	-9999
2022	4	23	20	0.24	-9999	-9999	-9999
2022	4	23	21	0.242	-9999	-9999	-9999
2022	4	23	22	0.243	-9999	-9999	-9999
2022	4	23	23	0.242	-9999	-9999	-9999
2022	4	24	0	0.241	-9999	-9999	-9999
2022	4	24	1	0.241	-9999	-9999	-9999
2022	4	24	2	0.24	-9999	-9999	-9999
2022	4	24	3	0.24	-9999	-9999	-9999
2022	4	24	4	0.239	-9999	-9999	-9999
2022	4	24	5	0.238	-9999	-9999	-9999
2022	4	24	6	0.237	-9999	-9999	-9999
2022	4	24	7	0.236	-9999	-9999	-9999
2022	4	24	8	0.235	-9999	-9999	-9999
2022	4	24	9	0.235	-9999	-9999	-9999
2022	4	24	10	0.233	-9999	-9999	-9999
2022	4	24	11	0.233	-9999	-9999	-9999
2022	4	24	12	0.232	-9999	-9999	-9999
2022	4	24	13	0.232	-9999	-9999	-9999
2022	4	24	14	0.231	-9999	-9999	-9999
2022	4	24	15	0.231	-9999	-9999	-9999
2022	4	24	16	0.232	-9999	-9999	-9999
2022	4	24	17	0.231	-9999	-9999	-9999
2022	4	24	18	0.233	-9999	-9999	-9999
2022	4	24	19	0.234	-9999	-9999	-9999
2022	4	24	20	0.236	-9999	-9999	-9999
2022	4	24	21	0.24	-9999	-9999	-9999
2022	4	24	22	0.242	-9999	-9999	-9999
2022	4	24	23	0.241	-9999	-9999	-9999
2022	4	25	0	0.24	-9999	-9999	-9999
2022	4	25	1	0.239	-9999	-9999	-9999
2022	4	25	2	0.237	-9999	-9999	-9999
2022	4	25	3	0.235	-9999	-9999	-9999
2022	4	25	4	0.233	-9999	-9999	-9999
2022	4	25	5	0.232	-9999	-9999	-9999
2022	4	25	6	0.231	-9999	-9999	-9999
2022	4	25	7	0.231	-9999	-9999	-9999
2022	4	25	8	0.231	-9999	-9999	-9999
2022	4	25	9	0.232	-9999	-9999	-9999
2022	4	25	10	0.23	-9999	-9999	-9999
2022	4	25	11	0.229	-9999	-9999	-9999
2022	4	25	12	0.228	-9999	-9999	-9999
2022	4	25	13	0.227	-9999	-9999	-9999
2022	4	25	14	0.227	-9999	-9999	-9999
2022	4	25	15	0.228	-9999	-9999	-9999
2022	4	25	16	0.229	-9999	-9999	-9999
2022	4	25	17	0.231	-9999	-9999	-9999
2022	4	25	18	0.233	-9999	-9999	-9999
2022	4	25	19	0.238	-9999	-9999	-9999
2022	4	25	20	0.24	-9999	-9999	-9999
2022	4	25	21	0.24	-9999	-9999	-9999
2022	4	25	22	0.241	-9999	-9999	-9999
2022	4	25	23	0.241	-9999	-9999	-9999
2022	4	26	0	0.24	-9999	-9999	-9999
2022	4	26	1	0.238	-9999	-9999	-9999
2022	4	26	2	0.237	-9999	-9999	-9999
2022	4	26	3	0.236	-9999	-9999	-9999
2022	4	26	4	0.235	-9999	-9999	-9999
2022	4	26	5	0.234	-9999	-9999	-9999
2022	4	26	6	0.233	-9999	-9999	-9999
2022	4	26	7	0.232	-9999	-9999	-9999
2022	4	26	8	0.231	-9999	-9999	-9999
2022	4	26	9	0.23	-9999	-9999	-9999
2022	4	26	10	0.229	-9999	-9999	-9999
2022	4	26	11	0.229	-9999	-9999	-9999
2022	4	26	12	0.228	-9999	-9999	-9999
2022	4	26	13	0.227	-9999	-9999	-9999
2022	4	26	14	0.227	-9999	-9999	-9999
2022	4	26	15	0.228	-9999	-9999	-9999
2022	4	26	16	0.23	-9999	-9999	-9999
2022	4	26	17	0.234	-9999	-9999	-9999
2022	4	26	18	0.236	-9999	-9999	-9999
2022	4	26	19	0.233	-9999	-9999	-9999
2022	4	26	20	0.23	-9999	-9999	-9999
2022	4	26	21	0.228	-9999	-9999	-9999
2022	4	26	22	0.225	-9999	-9999	-9999
2022	4	26	23	0.224	-9999	-9999	-9999
2022	4	27	0	0.224	-9999	-9999	-9999
2022	4	27	1	0.223	-9999	-9999	-9999
2022	4	27	2	0.222	-9999	-9999	-9999
2022	4	27	3	0.222	-9999	-9999	-9999
2022	4	27	4	0.221	-9999	-9999	-9999
2022	4	27	5	0.221	-9999	-9999	-9999
2022	4	27	6	0.22	-9999	-9999	-9999
2022	4	27	7	0.223	-9999	-9999	-9999
2022	4	27	8	0.222	-9999	-9999	-9999
2022	4	27	9	0.22	-9999	-9999	-9999
2022	4	27	10	0.218	-9999	-9999	-9999
2022	4	27	11	0.216	-9999	-9999	-9999
2022	4	27	12	0.216	-9999	-9999	-9999
2022	4	27	13	0.215	-9999	-9999	-9999
2022	4	27	14	0.215	-9999	-9999	-9999
2022	4	27	15	0.215	-9999	-9999	-9999
2022	4	27	16	0.216	-9999	-9999	-9999
2022	4	27	17	0.218	-9999	-9999	-9999
2022	4	27	18	0.223	-9999	-9999	-9999
2022	4	27	19	0.229	-9999	-9999	-9999
2022	4	27	20	0.233	-9999	-9999	-9999
2022	4	27	21	0.232	-9999	-9999	-9999
2022	4	27	22	0.231	-9999	-9999	-9999
2022	4	27	23	0.229	-9999	-9999	-9999
2022	4	28	0	0.226	-9999	-9999	-9999
2022	4	28	1	0.224	-9999	-9999	-9999
2022	4	28	2	0.223	-9999	-9999	-9999
2022	4	28	3	0.222	-9999	-9999	-9999
2022	4	28	4	0.221	-9999	-9999	-9999
2022	4	28	5	0.219	-9999	-9999	-9999
2022	4	28	6	0.218	-9999	-9999	-9999
2022	4	28	7	0.216	-9999	-9999	-9999
2022	4	28	8	0.215	-9999	-9999	-9999
2022	4	28	9	0.214	-9999	-9999	-9999
2022	4	28	10	0.213	-9999	-9999	-9999
2022	4	28	11	0.213	-9999	-9999	-9999
2022	4	28	12	0.213	-9999	-9999	-9999
2022	4	28	13	0.212	-9999	-9999	-9999
2022	4	28	14	0.212	-9999	-9999	-9999
2022	4	28	15	0.212	-9999	-9999	-9999
2022	4	28	16	0.216	-9999	-9999	-9999
2022	4	28	17	0.224	-9999	-9999	-9999
2022	4	28	18	0.236	-9999	-9999	-9999
2022	4	28	19	0.247	-9999	-9999	-9999
2022	4	28	20	0.252	-9999	-9999	-9999
2022	4	28	21	0.251	-9999	-9999	-9999
2022	4	28	22	0.247	-9999	-9999	-9999
2022	4	28	23	0.243	-9999	-9999	-9999
2022	4	29	0	0.24	-9999	-9999	-9999
2022	4	29	1	0.236	-9999	-9999	-9999
2022	4	29	2	0.234	-9999	-9999	-9999
2022	4	29	3	0.231	-9999	-9999	-9999
2022	4	29	4	0.23	-9999	-9999	-9999
2022	4	29	5	0.228	-9999	-9999	-9999
2022	4	29	6	0.226	-9999	-9999	-9999
2022	4	29	7	0.226	-9999	-9999	-9999
2022	4	29	8	0.224	-9999	-9999	-9999
2022	4	29	9	0.223	-9999	-9999	-9999
2022	4	29	10	0.223	-9999	-9999	-9999
2022	4	29	11	0.222	-9999	-9999	-9999
2022	4	29	12	0.222	-9999	-9999	-9999
2022	4	29	13	0.221	-9999	-9999	-9999
2022	4	29	14	0.222	-9999	-9999	-9999
2022	4	29	15	0.222	-9999	-9999	-9999
2022	4	29	16	0.226	-9999	-9999	-9999
2022	4	29	17	0.234	-9999	-9999	-9999
2022	4	29	18	0.245	-9999	-9999	-9999
2022	4	29	19	0.254	-9999	-9999	-9999
2022	4	29	20	0.258	-9999	-9999	-9999
2022	4	29	21	0.258	-9999	-9999	-9999
2022	4	29	22	0.256	-9999	-9999	-9999
2022	4	29	23	0.254	-9999	-9999	-9999
2022	4	30	0	0.251	-9999	-9999	-9999
2022	4	30	1	0.25	-9999	-9999	-9999
2022	4	30	2	0.247	-9999	-9999	-9999
2022	4	30	3	0.246	-9999	-9999	-9999
2022	4	30	4	0.245	-9999	-9999	-9999
2022	4	30	5	0.244	-9999	-9999	-9999
2022	4	30	6	0.243	-9999	-9999	-9999
2022	4	30	7	0.242	-9999	-9999	-9999
2022	4	30	8	0.242	-9999	-9999	-9999
2022	4	30	9	0.241	-9999	-9999	-9999
2022	4	30	10	0.242	-9999	-9999	-9999
2022	4	30	11	0.244	-9999	-9999	-9999
2022	4	30	12	0.247	-9999	-9999	-9999
2022	4	30	13	0.247	-9999	-9999	-9999
2022	4	30	14	0.251	-9999	-9999	-9999
2022	4	30	15	0.253	-9999	-9999	-9999
2022	4	30	16	0.253	-9999	-9999	-9999
2022	4	30	17	0.252	-9999	-9999	-9999
2022	4	30	18	0.253	-9999	-9999	-9999
2022	4	30	19	0.254	-9999	-9999	-9999
2022	4	30	20	0.252	-9999	-9999	-9999
2022	4	30	21	0.25	-9999	-9999	-9999
2022	4	30	22	0.25	-9999	-9999	-9999
2022	4	30	23	0.248	-9999	-9999	-9999
2022	5	1	0	0.25	-9999	-9999	-9999
2022	5	1	1	0.249	-9999	-9999	-9999
2022	5	1	2	0.248	-9999	-9999	-9999
2022	5	1	3	0.248	-9999	-9999	-9999
2022	5	1	4	0.248	-9999	-9999	-9999
2022	5	1	5	0.246	-9999	-9999	-9999
2022	5	1	6	0.246	-9999	-9999	-9999
2022	5	1	7	0.245	-9999	-9999	-9999
2022	5	1	8	0.245	-9999	-9999	-9999
2022	5	1	9	0.245	-9999	-9999	-9999
2022	5	1	10	0.244	-9999	-9999	-9999
2022	5	1	11	0.244	-9999	-9999	-9999
2022	5	1	12	0.244	-9999	-9999	-9999
2022	5	1	13	0.243	-9999	-9999	-9999
2022	5	1	14	0.242	-9999	-9999	-9999
2022	5	1	15	0.242	-9999	-9999	-9999
2022	5	1	16	0.242	-9999	-9999	-9999
2022	5	1	17	0.243	-9999	-9999	-9999
2022	5	1	18	0.245	-9999	-9999	-9999
2022	5	1	19	0.247	-9999	-9999	-9999
2022	5	1	20	0.25	-9999	-9999	-9999
2022	5	1	21	0.251	-9999	-9999	-9999
2022	5	1	22	0.25	-9999	-9999	-9999
2022	5	1	23	0.249	-9999	-9999	-9999
2022	5	2	0	0.248	-9999	-9999	-9999
2022	5	2	1	0.246	-9999	-9999	-9999
2022	5	2	2	0.246	-9999	-9999	-9999
2022	5	2	3	0.245	-9999	-9999	-9999
2022	5	2	4	0.245	-9999	-9999	-9999
2022	5	2	5	0.243	-9999	-9999	-9999
2022	5	2	6	0.243	-9999	-9999	-9999
2022	5	2	7	0.242	-9999	-9999	-9999
2022	5	2	8	0.242	-9999	-9999	-9999
2022	5	2	9	0.241	-9999	-9999	-9999
2022	5	2	10	0.24	-9999	-9999	-9999
2022	5	2	11	0.24	-9999	-9999	-9999
2022	5	2	12	0.24	-9999	-9999	-9999
2022	5	2	13	0.239	-9999	-9999	-9999
2022	5	2	14	0.238	-9999	-9999	-9999
2022	5	2	15	0.238	-9999	-9999	-9999
2022	5	2	16	0.239	-9999	-9999	-9999
2022	5	2	17	0.24	-9999	-9999	-9999
2022	5	2	18	0.242	-9999	-9999	-9999
2022	5	2	19	0.244	-9999	-9999	-9999
2022	5	2	20	0.246	-9999	-9999	-9999
2022	5	2	21	0.247	-9999	-9999	-9999
2022	5	2	22	0.25	-9999	-9999	-9999
2022	5	2	23	0.26	-9999	-9999	-9999
2022	5	3	0	0.268	-9999	-9999	-9999
2022	5	3	1	0.28	-9999	-9999	-9999
2022	5	3	2	0.286	-9999	-9999	-9999
2022	5	3	3	0.289	-9999	-9999	-9999
2022	5	3	4	0.288	-9999	-9999	-9999
2022	5	3	5	0.284	-9999	-9999	-9999
2022	5	3	6	0.28	-9999	-9999	-9999
2022	5	3	7	0.277	-9999	-9999	-9999
2022	5	3	8	0.273	-9999	-9999	-9999
2022	5	3	9	0.269	-9999	-9999	-9999
2022	5	3	10	0.266	-9999	-9999	-9999
2022	5	3	11	0.264	-9999	-9999	-9999
2022	5	3	12	0.264	-9999	-9999	-9999
2022	5	3	13	0.263	-9999	-9999	-9999
2022	5	3	14	0.263	-9999	-9999	-9999
2022	5	3	15	0.265	-9999	-9999	-9999
2022	5	3	16	0.27	-9999	-9999	-9999
2022	5	3	17	0.276	-9999	-9999	-9999
2022	5	3	18	0.281	-9999	-9999	-9999
2022	5	3	19	0.287	-9999	-9999	-9999
2022	5	3	20	0.291	-9999	-9999	-9999
2022	5	3	21	0.291	-9999	-9999	-9999
2022	5	3	22	0.291	-9999	-9999	-9999
2022	5	3	23	0.291	-9999	-9999	-9999
2022	5	4	0	0.289	-9999	-9999	-9999
2022	5	4	1	0.29	-9999	-9999	-9999
2022	5	4	2	0.292	-9999	-9999	-9999
2022	5	4	3	0.291	-9999	-9999	-9999
2022	5	4	4	0.289	-9999	-9999	-9999
2022	5	4	5	0.288	-9999	-9999	-9999
2022	5	4	6	0.287	-9999	-9999	-9999
2022	5	4	7	0.284	-9999	-9999	-9999
2022	5	4	8	0.284	-9999	-9999	-9999
2022	5	4	9	0.282	-9999	-9999	-9999
2022	5	4	10	0.281	-9999	-9999	-9999
2022	5	4	11	0.28	-9999	-9999	-9999
2022	5	4	12	0.28	-9999	-9999	-9999
2022	5	4	13	0.279	-9999	-9999	-9999
2022	5	4	14	0.279	-9999	-9999	-9999
2022	5	4	15	0.28	-9999	-9999	-9999
2022	5	4	16	0.282	-9999	-9999	-9999
2022	5	4	17	0.288	-9999	-9999	-9999
2022	5	4	18	0.294	-9999	-9999	-9999
2022	5	4	19	0.301	-9999	-9999	-9999
2022	5	4	20	0.304	-9999	-9999	-9999
2022	5	4	21	0.307	-9999	-9999	-9999
2022	5	4	22	0.308	-9999	-9999	-9999
2022	5	4	23	0.308	-9999	-9999	-9999
2022	5	5	0	0.307	-9999	-9999	-9999
2022	5	5	1	0.305	-9999	-9999	-9999
2022	5	5	2	0.302	-9999	-9999	-9999
2022	5	5	3	0.3	-9999	-9999	-9999
2022	5	5	4	0.299	-9999	-9999	-9999
2022	5	5	5	0.297	-9999	-9999	-9999
2022	5	5	6	0.296	-9999	-9999	-9999
2022	5	5	7	0.294	-9999	-9999	-9999
2022	5	5	8	0.293	-9999	-9999	-9999
2022	5	5	9	0.291	-9999	-9999	-9999
2022	5	5	10	0.289	-9999	-9999	-9999
2022	5	5	11	0.288	-9999	-9999	-9999
2022	5	5	12	0.287	-9999	-9999	-9999
2022	5	5	13	0.285	-9999	-9999	-9999
2022	5	5	14	0.285	-9999	-9999	-9999
2022	5	5	15	0.286	-9999	-9999	-9999
2022	5	5	16	0.288	-9999	-9999	-9999
2022	5	5	17	0.292	-9999	-9999	-9999
2022	5	5	18	0.297	-9999	-9999	-9999
2022	5	5	19	0.302	-9999	-9999	-9999
2022	5	5	20	0.304	-9999	-9999	-9999
2022	5	5	21	0.306	-9999	-9999	-9999
2022	5	5	22	0.306	-9999	-9999	-9999
2022	5	5	23	0.307	-9999	-9999	-9999
2022	5	6	0	0.307	-9999	-9999	-9999
2022	5	6	1	0.307	-9999	-9999	-9999
2022	5	6	2	0.307	-9999	-9999	-9999
2022	5	6	3	0.306	-9999	-9999	-9999
2022	5	6	4	0.305	-9999	-9999	-9999
2022	5	6	5	0.303	-9999	-9999	-9999
2022	5	6	6	0.303	-9999	-9999	-9999
2022	5	6	7	0.302	-9999	-9999	-9999
2022	5	6	8	0.3	-9999	-9999	-9999
2022	5	6	9	0.299	-9999	-9999	-9999
2022	5	6	10	0.297	-9999	-9999	-9999
2022	5	6	11	0.297	-9999	-9999	-9999
2022	5	6	12	0.295	-9999	-9999	-9999
2022	5	6	13	0.295	-9999	-9999	-9999
2022	5	6	14	0.293	-9999	-9999	-9999
2022	5	6	15	0.293	-9999	-9999	-9999
2022	5	6	16	0.294	-9999	-9999	-9999
2022	5	6	17	0.294	-9999	-9999	-9999
2022	5	6	18	0.295	-9999	-9999	-9999
2022	5	6	19	0.295	-9999	-9999	-9999
2022	5	6	20	0.296	-9999	-9999	-9999
2022	5	6	21	0.297	-9999	-9999	-9999
2022	5	6	22	0.3	-9999	-9999	-9999
2022	5	6	23	0.299	-9999	-9999	-9999
2022	5	7	0	0.297	-9999	-9999	-9999
2022	5	7	1	0.296	-9999	-9999	-9999
2022	5	7	2	0.295	-9999	-9999	-9999
2022	5	7	3	0.294	-9999	-9999	-9999
2022	5	7	4	0.293	-9999	-9999	-9999
2022	5	7	5	0.293	-9999	-9999	-9999
2022	5	7	6	0.293	-9999	-9999	-9999
2022	5	7	7	0.292	-9999	-9999	-9999
2022	5	7	8	0.291	-9999	-9999	-9999
2022	5	7	9	0.29	-9999	-9999	-9999
2022	5	7	10	0.29	-9999	-9999	-9999
2022	5	7	11	0.289	-9999	-9999	-9999
2022	5	7	12	0.288	-9999	-9999	-9999
2022	5	7	13	0.287	-9999	-9999	-9999
2022	5	7	14	0.288	-9999	-9999	-9999
2022	5	7	15	0.289	-9999	-9999	-9999
2022	5	7	16	0.29	-9999	-9999	-9999
2022	5	7	17	0.291	-9999	-9999	-9999
2022	5	7	18	0.297	-9999	-9999	-9999
2022	5	7	19	0.303	-9999	-9999	-9999
2022	5	7	20	0.307	-9999	-9999	-9999
2022	5	7	21	0.311	-9999	-9999	-9999
2022	5	7	22	0.312	-9999	-9999	-9999
2022	5	7	23	0.313	-9999	-9999	-9999
2022	5	8	0	0.313	-9999	-9999	-9999
2022	5	8	1	0.311	-9999	-9999	-9999
2022	5	8	2	0.312	-9999	-9999	-9999
2022	5	8	3	0.313	-9999	-9999	-9999
2022	5	8	4	0.312	-9999	-9999	-9999
2022	5	8	5	0.312	-9999	-9999	-9999
2022	5	8	6	0.312	-9999	-9999	-9999
2022	5	8	7	0.31	-9999	-9999	-9999
2022	5	8	8	0.308	-9999	-9999	-9999
2022	5	8	9	0.307	-9999	-9999	-9999
2022	5	8	10	0.305	-9999	-9999	-9999
2022	5	8	11	0.303	-9999	-9999	-9999
2022	5	8	12	0.301	-9999	-9999	-9999
2022	5	8	13	0.3	-9999	-9999	-9999
2022	5	8	14	0.299	-9999	-9999	-9999
2022	5	8	15	0.3	-9999	-9999	-9999
2022	5	8	16	0.301	-9999	-9999	-9999
2022	5	8	17	0.307	-9999	-9999	-9999
2022	5	8	18	0.317	-9999	-9999	-9999
2022	5	8	19	0.326	-9999	-9999	-9999
2022	5	8	20	0.342	-9999	-9999	-9999
2022	5	8	21	0.35	-9999	-9999	-9999
2022	5	8	22	0.355	-9999	-9999	-9999
2022	5	8	23	0.355	-9999	-9999	-9999
2022	5	9	0	0.361	-9999	-9999	-9999
2022	5	9	1	0.361	-9999	-9999	-9999
2022	5	9	2	0.363	-9999	-9999	-9999
2022	5	9	3	0.364	-9999	-9999	-9999
2022	5	9	4	0.364	-9999	-9999	-9999
2022	5	9	5	0.364	-9999	-9999	-9999
2022	5	9	6	0.364	-9999	-9999	-9999
2022	5	9	7	0.364	-9999	-9999	-9999
2022	5	9	8	0.361	-9999	-9999	-9999
2022	5	9	9	0.359	-9999	-9999	-9999
2022	5	9	10	0.358	-9999	-9999	-9999
2022	5	9	11	0.356	-9999	-9999	-9999
2022	5	9	12	0.355	-9999	-9999	-9999
2022	5	9	13	0.353	-9999	-9999	-9999
2022	5	9	14	0.354	-9999	-9999	-9999
2022	5	9	15	0.361	-9999	-9999	-9999
2022	5	9	16	0.378	-9999	-9999	-9999
2022	5	9	17	0.403	-9999	-9999	-9999
2022	5	9	18	0.42	-9999	-9999	-9999
2022	5	9	19	0.436	-9999	-9999	-9999
2022	5	9	20	0.45	-9999	-9999	-9999
2022	5	9	21	0.463	-9999	-9999	-9999
2022	5	9	22	0.472	-9999	-9999	-9999
2022	5	9	23	0.472	-9999	-9999	-9999
2022	5	10	0	0.474	-9999	-9999	-9999
2022	5	10	1	0.477	-9999	-9999	-9999
2022	5	10	2	0.478	-9999	-9999	-9999
2022	5	10	3	0.476	-9999	-9999	-9999
2022	5	10	4	0.475	-9999	-9999	-9999
2022	5	10	5	0.475	-9999	-9999	-9999
2022	5	10	6	0.473	-9999	-9999	-9999
2022	5	10	7	0.471	-9999	-9999	-9999
2022	5	10	8	0.469	-9999	-9999	-9999
2022	5	10	9	0.466	-9999	-9999	-9999
2022	5	10	10	0.462	-9999	-9999	-9999
2022	5	10	11	0.458	-9999	-9999	-9999
2022	5	10	12	0.454	-9999	-9999	-9999
2022	5	10	13	0.452	-9999	-9999	-9999
2022	5	10	14	0.453	-9999	-9999	-9999
2022	5	10	15	0.461	-9999	-9999	-9999
2022	5	10	16	0.473	-9999	-9999	-9999
