mean daily discharge [m/s]
YYYY	MM	DD	HH	1598.2
YYYY	MM	DD	HH	221847.733
YYYY	MM	DD	HH	42720.77
YYYY	MM	DD	HH	Fundus_1989
2021	9	16	0	0.372
2021	9	17	0	0.437
2021	9	18	0	0.372
2021	9	19	0	0.363
2021	9	20	0	0.364
2021	9	21	0	0.345
2021	9	22	0	0.333
2021	9	23	0	0.322
2021	9	24	0	0.311
2021	9	25	0	0.302
2021	9	26	0	0.294
2021	9	27	0	0.295
2021	9	28	0	0.287
2021	9	29	0	0.294
2021	9	30	0	0.286
2021	10	1	0	0.277
2021	10	2	0	0.27
2021	10	3	0	0.263
2021	10	4	0	0.256
2021	10	5	0	0.26
2021	10	6	0	0.274
2021	10	7	0	0.261
2021	10	8	0	0.257
2021	10	9	0	0.253
2021	10	10	0	0.247
2021	10	11	0	0.242
2021	10	12	0	0.238
2021	10	13	0	0.236
2021	10	14	0	0.229
2021	10	15	0	0.225
2021	10	16	0	0.221
2021	10	17	0	0.215
2021	10	18	0	0.208
2021	10	19	0	0.205
2021	10	20	0	0.202
2021	10	21	0	0.202
2021	10	22	0	0.198
2021	10	23	0	0.193
2021	10	24	0	0.189
2021	10	25	0	0.187
2021	10	26	0	0.184
2021	10	27	0	0.18
2021	10	28	0	0.177
2021	10	29	0	0.174
2021	10	30	0	0.172
2021	10	31	0	0.17
2021	11	1	0	0.174
2021	11	2	0	0.17
2021	11	3	0	0.166
2021	11	4	0	0.167
2021	11	5	0	0.16
2021	11	6	0	0.154
2021	11	7	0	0.155
2021	11	8	0	0.154
2021	11	9	0	0.151
2021	11	10	0	0.156
2021	11	11	0	0.154
2021	11	12	0	0.154
2021	11	13	0	0.156
2021	11	14	0	0.16
2021	11	15	0	0.156
2021	11	16	0	0.154
2021	11	17	0	0.152
2021	11	18	0	0.148
2021	11	19	0	0.145
2021	11	20	0	0.142
2021	11	21	0	0.14
2021	11	22	0	0.139
2021	11	23	0	0.137
2021	11	24	0	0.134
2021	11	25	0	0.137
2021	11	26	0	0.134
2021	11	27	0	0.131
2021	11	28	0	0.13
2021	11	29	0	0.128
2021	11	30	0	0.127
2021	12	1	0	0.129
2021	12	2	0	0.129
2021	12	3	0	0.12
2021	12	4	0	0.127
2021	12	5	0	0.121
2021	12	6	0	0.118
2021	12	7	0	0.116
2021	12	8	0	0.118
2021	12	9	0	0.115
2021	12	10	0	0.112
2021	12	11	0	0.111
2021	12	12	0	0.108
2021	12	13	0	0.11
2021	12	14	0	0.107
2021	12	15	0	0.106
2021	12	16	0	0.104
2021	12	17	0	0.103
2021	12	18	0	0.101
2021	12	19	0	0.101
2021	12	20	0	0.1
2021	12	21	0	0.095
2021	12	22	0	0.095
2021	12	23	0	0.097
2021	12	24	0	0.096
2021	12	25	0	0.094
2021	12	26	0	0.093
2021	12	27	0	0.093
2021	12	28	0	0.092
2021	12	29	0	0.092
2021	12	30	0	0.102
2021	12	31	0	0.093
2022	1	1	0	0.09
2022	1	2	0	0.09
2022	1	3	0	0.09
2022	1	4	0	0.092
2022	1	5	0	0.091
2022	1	6	0	0.086
2022	1	7	0	0.079
2022	1	8	0	0.088
2022	1	9	0	0.092
2022	1	10	0	0.087
2022	1	11	0	0.085
2022	1	12	0	0.084
2022	1	13	0	0.084
2022	1	14	0	0.085
2022	1	15	0	0.083
2022	1	16	0	0.082
2022	1	17	0	0.081
2022	1	18	0	0.08
2022	1	19	0	0.08
2022	1	20	0	0.08
2022	1	21	0	0.08
2022	1	22	0	0.079
2022	1	23	0	0.078
2022	1	24	0	0.078
2022	1	25	0	0.078
2022	1	26	0	0.077
2022	1	27	0	0.077
2022	1	28	0	0.077
2022	1	29	0	0.076
2022	1	30	0	0.076
2022	1	31	0	0.076
2022	2	1	0	0.077
2022	2	2	0	0.078
2022	2	3	0	0.076
2022	2	4	0	0.074
2022	2	5	0	0.073
2022	2	6	0	0.074
2022	2	7	0	0.079
2022	2	8	0	0.078
2022	2	9	0	0.073
2022	2	10	0	0.073
2022	2	11	0	0.072
2022	2	12	0	0.071
2022	2	13	0	0.072
2022	2	14	0	0.072
2022	2	15	0	0.071
2022	2	16	0	0.07
2022	2	17	0	0.08
2022	2	18	0	0.072
2022	2	19	0	0.069
2022	2	20	0	0.068
2022	2	21	0	0.068
2022	2	22	0	0.067
2022	2	23	0	0.066
2022	2	24	0	0.066
2022	2	25	0	0.065
2022	2	26	0	0.064
2022	2	27	0	0.061
2022	2	28	0	0.064
2022	3	1	0	0.064
2022	3	2	0	0.063
2022	3	3	0	0.062
2022	3	4	0	0.061
2022	3	5	0	0.061
2022	3	6	0	0.06
2022	3	7	0	0.059
2022	3	8	0	0.058
2022	3	9	0	0.059
2022	3	10	0	0.058
2022	3	11	0	0.058
2022	3	12	0	0.058
2022	3	13	0	0.058
2022	3	14	0	0.059
2022	3	15	0	0.059
2022	3	16	0	0.064
2022	3	17	0	0.064
2022	3	18	0	0.064
2022	3	19	0	0.064
2022	3	20	0	0.065
2022	3	21	0	0.067
2022	3	22	0	0.067
2022	3	23	0	0.071
2022	3	24	0	0.077
2022	3	25	0	0.084
2022	3	26	0	0.091
2022	3	27	0	0.098
2022	3	28	0	0.107
2022	3	29	0	0.114
2022	3	30	0	0.115
2022	3	31	0	0.115
2022	4	1	0	0.112
2022	4	2	0	0.104
2022	4	3	0	0.098
2022	4	4	0	0.095
2022	4	5	0	0.094
2022	4	6	0	0.095
2022	4	7	0	0.107
2022	4	8	0	0.127
2022	4	9	0	0.136
2022	4	10	0	0.118
2022	4	11	0	0.108
2022	4	12	0	0.114
2022	4	13	0	0.144
2022	4	14	0	0.195
2022	4	15	0	0.237
2022	4	16	0	0.241
2022	4	17	0	0.228
2022	4	18	0	0.222
2022	4	19	0	0.215
2022	4	20	0	0.213
2022	4	21	0	0.228
2022	4	22	0	0.236
2022	4	23	0	0.234
2022	4	24	0	0.236
2022	4	25	0	0.233
2022	4	26	0	0.23
2022	4	27	0	0.222
2022	4	28	0	0.226
2022	4	29	0	0.235
2022	4	30	0	0.248
2022	5	1	0	0.246
2022	5	2	0	0.246
2022	5	3	0	0.279
2022	5	4	0	0.291
2022	5	5	0	0.296
2022	5	6	0	0.298
2022	5	7	0	0.297
2022	5	8	0	0.32
2022	5	9	0	0.395
2022	5	10	0	0.481
2022	5	11	0	0.531
2022	5	12	0	0.617
2022	5	13	0	0.67
2022	5	14	0	0.714
2022	5	15	0	0.779
2022	5	16	0	0.868
2022	5	17	0	0.979
2022	5	18	0	0.986
2022	5	19	0	0.968
2022	5	20	0	1.177
2022	5	21	0	1.489
2022	5	22	0	1.518
2022	5	23	0	1.751
2022	5	24	0	1.774
2022	5	25	0	1.618
2022	5	26	0	1.297
2022	5	27	0	1.264
2022	5	28	0	1.207
2022	5	29	0	1.033
2022	5	30	0	0.912
2022	5	31	0	0.809
2022	6	1	0	0.833
2022	6	2	0	0.97
2022	6	3	0	1.027
2022	6	4	0	1.101
2022	6	5	0	1.224
2022	6	6	0	1.279
2022	6	7	0	1.702
2022	6	8	0	1.607
2022	6	9	0	1.871
2022	6	10	0	1.499
2022	6	11	0	1.219
2022	6	12	0	1.1
2022	6	13	0	1.145
2022	6	14	0	1.069
2022	6	15	0	1.005
2022	6	16	0	0.992
2022	6	17	0	0.953
2022	6	18	0	0.897
2022	6	19	0	0.87
2022	6	20	0	0.85
2022	6	21	0	0.808
2022	6	22	0	0.795
2022	6	23	0	0.804
2022	6	24	0	0.793
2022	6	25	0	0.883
2022	6	26	0	0.743
2022	6	27	0	0.695
2022	6	28	0	0.751
2022	6	29	0	0.735
2022	6	30	0	0.674
2022	7	1	0	0.655
2022	7	2	0	0.621
2022	7	3	0	0.599
2022	7	4	0	0.682
2022	7	5	0	0.821
2022	7	6	0	0.754
2022	7	7	0	0.697
2022	7	8	0	0.688
2022	7	9	0	0.644
2022	7	10	0	0.619
2022	7	11	0	0.597
2022	7	12	0	0.575
2022	7	13	0	0.545
2022	7	14	0	0.52
2022	7	15	0	0.498
2022	7	16	0	0.479
2022	7	17	0	0.459
2022	7	18	0	0.443
2022	7	19	0	0.43
2022	7	20	0	0.443
2022	7	21	0	0.431
2022	7	22	0	0.423
2022	7	23	0	0.617
2022	7	24	0	0.484
2022	7	25	0	0.469
2022	7	26	0	0.526
2022	7	27	0	0.474
2022	7	28	0	0.464
2022	7	29	0	0.521
2022	7	30	0	0.596
2022	7	31	0	0.532
2022	8	1	0	0.515
2022	8	2	0	0.515
2022	8	3	0	0.491
2022	8	4	0	0.477
2022	8	5	0	0.671
2022	8	6	0	0.706
2022	8	7	0	0.62
2022	8	8	0	0.578
2022	8	9	0	0.546
2022	8	10	0	0.524
2022	8	11	0	0.502
2022	8	12	0	0.48
2022	8	13	0	0.451
2022	8	14	0	0.431
2022	8	15	0	0.445
2022	8	16	0	0.43
2022	8	17	0	0.407
2022	8	18	0	0.393
2022	8	19	0	0.383
2022	8	20	0	0.445
2022	8	21	0	0.421
2022	8	22	0	0.396
2022	8	23	0	0.371
2022	8	24	0	0.352
2022	8	25	0	0.339
2022	8	26	0	0.33
2022	8	27	0	0.398
2022	8	28	0	0.37
2022	8	29	0	0.341
2022	8	30	0	0.356
2022	8	31	0	0.362
2022	9	1	0	0.319
2022	9	2	0	0.303
2022	9	3	0	0.308
2022	9	4	0	0.311
2022	9	5	0	0.289
2022	9	6	0	0.298
2022	9	7	0	0.307
2022	9	8	0	0.328
2022	9	9	0	0.339
2022	9	10	0	0.382
2022	9	11	0	0.382
2022	9	12	0	0.374
2022	9	13	0	0.359
2022	9	14	0	0.361
2022	9	15	0	0.377
2022	9	16	0	0.386
2022	9	17	0	0.388
2022	9	18	0	0.384
2022	9	19	0	0.381
2022	9	20	0	0.367
2022	9	21	0	0.358
2022	9	22	0	0.352
2022	9	23	0	0.347
2022	9	24	0	0.345
2022	9	25	0	0.339
2022	9	26	0	0.347
2022	9	27	0	0.365
2022	9	28	0	0.36
2022	9	29	0	0.364
2022	9	30	0	0.36
2022	10	1	0	-9999
2022	10	2	0	-9999
2022	10	3	0	-9999
2022	10	4	0	-9999
2022	10	5	0	-9999
2022	10	6	0	-9999
2022	10	7	0	-9999
2022	10	8	0	-9999
2022	10	9	0	-9999
2022	10	10	0	-9999
2022	10	11	0	-9999
2022	10	12	0	-9999
2022	10	13	0	-9999
2022	10	14	0	-9999
2022	10	15	0	-9999
2022	10	16	0	-9999
2022	10	17	0	-9999
2022	10	18	0	-9999
2022	10	19	0	-9999
2022	10	20	0	-9999
2022	10	21	0	-9999
2022	10	22	0	-9999
2022	10	23	0	-9999
2022	10	24	0	-9999
2022	10	25	0	-9999
2022	10	26	0	-9999
2022	10	27	0	-9999
2022	10	28	0	-9999
2022	10	29	0	-9999
2022	10	30	0	-9999
2022	10	31	0	-9999
2022	11	1	0	-9999
2022	11	2	0	-9999
2022	11	3	0	-9999
2022	11	4	0	-9999
2022	11	5	0	-9999
2022	11	6	0	-9999
2022	11	7	0	-9999
2022	11	8	0	-9999
2022	11	9	0	-9999
2022	11	10	0	-9999
2022	11	11	0	-9999
2022	11	12	0	-9999
2022	11	13	0	-9999
2022	11	14	0	-9999
2022	11	15	0	-9999
2022	11	16	0	-9999
2022	11	17	0	-9999
2022	11	18	0	-9999
2022	11	19	0	-9999
2022	11	20	0	-9999
2022	11	21	0	-9999
2022	11	22	0	-9999
2022	11	23	0	-9999
2022	11	24	0	-9999
2022	11	25	0	-9999
2022	11	26	0	-9999
2022	11	27	0	-9999
2022	11	28	0	-9999
2022	11	29	0	-9999
2022	11	30	0	-9999
2022	12	1	0	-9999
2022	12	2	0	-9999
2022	12	3	0	-9999
2022	12	4	0	-9999
2022	12	5	0	-9999
2022	12	6	0	-9999
2022	12	7	0	-9999
2022	12	8	0	-9999
2022	12	9	0	-9999
2022	12	10	0	-9999
2022	12	11	0	-9999
2022	12	12	0	-9999
2022	12	13	0	-9999
2022	12	14	0	-9999
2022	12	15	0	-9999
2022	12	16	0	-9999
2022	12	17	0	-9999
2022	12	18	0	-9999
2022	12	19	0	-9999
2022	12	20	0	-9999
2022	12	21	0	-9999
2022	12	22	0	-9999
2022	12	23	0	-9999
2022	12	24	0	-9999
2022	12	25	0	-9999
2022	12	26	0	-9999
2022	12	27	0	-9999
2022	12	28	0	-9999
2022	12	29	0	-9999
2022	12	30	0	-9999
2022	12	31	0	-9999
2023	1	1	0	-9999
